AnswerID-MenuID-situation.key,AnswerID,MenuID,VirtualFlag,situation,menu_calorie,menu_salt,menu_genre,menu_foodstuff,menu_foodstyle,rating,reason_healthy,reason_easy2eat,reason_high_calorie,reason_plenty,reason_quick2eat,reason_usual_food,reason_solty_food,reason_fat_food,reason_sour_food,reason_spicy_food,reason_sweet_food,reason_bitter_food,reason_umami_food,reason_strong_food,reason_lasting_satisfactory_food,reason_warm_food,reason_favorite_foodstuff,reason_favorite_food_type,reason_favorite_genre,user_gender,user_age_class_5,user_height,user_weight,user_occupation,user_frequency_book,user_frequency_comic,user_genre_book,user_frequency_kando_book,user_frequency_tv,user_frequency_kando_tv,user_imagination,user_diff_imagination,user_frequency_handmade,user_frequency_bento,user_frequency_eatout,user_body_style,user_enough_sports,user_frequency_physical_work,user_frequency_smoking,user_frequency_drinking,user_eat_correct,user_eat_speed,concious_food,concious_health,concious_easy2eat,concious_highcalorie,concious_size,concious_usual,concious_satisfaction,concious_solt,concious_fat,concious_sour,concious_sweet,concious_spicy,concious_bitter,concious_umami,concious_strong,concious_genre,like_japanese,like_chineese,like_western,concious_foodtype,like_noodle,like_bowl,like_set_menu,concious_foodstuff,like_fish,like_beaf,like_pork,like_chicken,like_vegetable,situation_virtual_hungryness,situation_real_hungryness
381-11-normal,381,11,1,normal,large,large,Japanese,none,DON,2,2,2,2,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,normal,full
381-11-full,381,11,0,full,large,large,Japanese,none,DON,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,NA,full
381-11-hungry,381,11,1,hungry,large,large,Japanese,none,DON,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,hungry,full
381-8-full,381,8,0,full,small,large,Chinese,none,MEN,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,NA,full
381-8-normal,381,8,1,normal,small,large,Chinese,none,MEN,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,normal,full
381-8-hungry,381,8,1,hungry,small,large,Chinese,none,MEN,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,hungry,full
381-3-normal,381,3,1,normal,large,small,Chinese,pork,SET,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,normal,full
381-3-full,381,3,0,full,large,small,Chinese,pork,SET,3,2,2,2,1,2,3,2,1,2,2,2,2,2,1,1,2,2,2,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,NA,full
381-3-hungry,381,3,1,hungry,large,small,Chinese,pork,SET,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,40-44,normal,normal,4,3,2,3,3,2,1,1,3,1,2,3,1,3,3,3,1,3,1,3,3,3,2,2,1,1,3,3,3,2,2,3,2,3,3,1,2,2,3,1,1,1,3,1,1,2,1,2,hungry,full
387-2-hungry,387,2,0,hungry,large,large,Japanese,beef,SET,4,4,4,2,2,4,3,4,2,4,4,4,4,4,3,2,2,3,3,3,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,NA,hungry
387-2-full,387,2,1,full,large,large,Japanese,beef,SET,5,4,4,1,2,5,3,3,1,3,3,3,3,3,2,1,1,3,3,3,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,full,hungry
387-2-normal,387,2,1,normal,large,large,Japanese,beef,SET,5,2,4,2,2,4,3,3,1,4,4,4,4,4,2,1,1,3,3,3,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,normal,hungry
387-7-hungry,387,7,0,hungry,large,large,Chinese,none,MEN,2,3,2,3,2,2,2,3,3,4,2,4,4,3,3,2,2,3,2,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,NA,hungry
387-7-full,387,7,1,full,large,large,Chinese,none,MEN,5,3,2,4,2,2,2,2,3,4,4,4,4,2,4,1,2,3,2,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,full,hungry
387-7-normal,387,7,1,normal,large,large,Chinese,none,MEN,4,3,2,2,2,2,2,3,2,4,4,4,4,2,2,2,2,3,2,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,normal,hungry
387-13-normal,387,13,1,normal,small,large,Japanese,fish,MEN,4,3,2,3,2,2,3,2,4,4,4,4,4,3,3,3,2,3,3,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,normal,hungry
387-13-hungry,387,13,0,hungry,small,large,Japanese,fish,MEN,2,3,2,3,3,2,3,2,4,4,4,4,4,3,3,3,2,3,2,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,NA,hungry
387-13-full,387,13,1,full,small,large,Japanese,fish,MEN,4,4,3,3,2,3,3,2,4,4,3,4,4,3,3,2,2,3,2,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,full,hungry
387-17-hungry,387,17,0,hungry,large,small,Chinese,none,SET,3,2,2,4,3,2,3,3,4,4,2,3,4,2,2,2,2,2,2,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,NA,hungry
387-17-full,387,17,1,full,large,small,Chinese,none,SET,5,2,3,4,2,2,2,3,3,4,2,4,3,2,2,1,2,2,2,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,full,hungry
387-17-normal,387,17,1,normal,large,small,Chinese,none,SET,5,2,2,4,2,2,3,4,4,4,2,3,4,2,2,2,2,3,3,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,normal,hungry
387-18-hungry,387,18,0,hungry,small,small,Chinese,none,DON,2,4,2,4,3,2,3,3,3,4,4,4,4,3,3,2,2,3,3,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,NA,hungry
387-18-full,387,18,1,full,small,small,Chinese,none,DON,5,3,2,2,2,2,3,2,2,4,4,4,4,4,3,1,2,3,3,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,full,hungry
387-18-normal,387,18,1,normal,small,small,Chinese,none,DON,4,3,2,2,2,2,3,2,2,4,3,4,4,3,3,1,3,3,3,2,1,55-,normal,heavy,4,5,5,5,4,5,2,3,4,1,6,4,2,5,5,2,5,3,2,3,2,2,4,3,3,2,4,4,4,3,3,4,3,4,4,3,3,3,3,2,3,3,3,2,3,4,3,3,normal,hungry
387-18-normal,387,18,1,normal,small,small,Chinese,none,DON,3,3,1,1,1,1,2,1,1,3,3,2,3,2,1,1,1,2,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,normal,full
387-18-full,387,18,0,full,small,small,Chinese,none,DON,3,2,1,2,1,1,3,1,1,3,2,3,3,3,1,1,1,2,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,NA,full
387-18-hungry,387,18,1,hungry,small,small,Chinese,none,DON,1,3,1,1,1,1,2,2,1,3,2,3,3,1,1,1,1,2,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,hungry,full
387-17-hungry,387,17,1,hungry,large,small,Chinese,none,SET,1,1,1,3,1,1,2,3,3,3,1,2,3,1,1,1,1,1,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,hungry,full
387-17-full,387,17,0,full,large,small,Chinese,none,SET,3,2,1,2,1,1,2,2,2,2,1,3,3,1,1,1,1,2,2,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,NA,full
387-17-normal,387,17,1,normal,large,small,Chinese,none,SET,3,2,1,2,1,1,3,2,1,3,1,2,3,2,1,1,1,2,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,normal,full
387-13-normal,387,13,1,normal,small,large,Japanese,fish,MEN,3,2,1,2,1,1,3,2,2,3,1,2,3,2,3,2,1,2,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,normal,full
387-13-hungry,387,13,1,hungry,small,large,Japanese,fish,MEN,1,2,1,3,1,1,2,2,2,2,2,2,3,3,2,1,1,2,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,hungry,full
387-13-full,387,13,0,full,small,large,Japanese,fish,MEN,2,2,1,3,1,1,2,1,2,3,2,3,3,2,3,1,2,2,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,NA,full
387-7-full,387,7,0,full,large,large,Chinese,none,MEN,3,2,1,2,1,1,1,2,2,3,3,3,3,2,2,1,1,2,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,NA,full
387-7-normal,387,7,1,normal,large,large,Chinese,none,MEN,3,2,1,1,1,1,2,2,1,3,3,3,3,1,1,1,1,1,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,normal,full
387-7-hungry,387,7,1,hungry,large,large,Chinese,none,MEN,1,1,1,2,1,1,2,2,3,3,2,2,3,1,1,1,1,1,1,1,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,hungry,full
387-2-normal,387,2,1,normal,large,large,Japanese,beef,SET,3,3,3,1,1,3,3,3,1,3,3,2,3,1,2,1,1,2,3,2,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,normal,full
387-2-full,387,2,0,full,large,large,Japanese,beef,SET,3,3,3,1,2,3,3,2,1,2,3,2,2,1,1,1,1,3,2,2,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,NA,full
387-2-hungry,387,2,1,hungry,large,large,Japanese,beef,SET,3,3,3,1,2,3,3,2,1,3,3,3,3,2,1,1,1,2,3,2,1,55-,normal,heavy,4,3,3,5,3,3,1,2,3,1,3,2,1,3,3,1,3,2,1,2,1,1,3,2,2,1,3,3,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,1,2,3,2,2,hungry,full
389-4-hungry,389,4,0,hungry,large,small,Japanese,fish,DON,5,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,NA,hungry
389-4-normal,389,4,1,normal,large,small,Japanese,fish,DON,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,normal,hungry
389-4-full,389,4,1,full,large,small,Japanese,fish,DON,5,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,full,hungry
389-7-hungry,389,7,0,hungry,large,large,Chinese,none,MEN,3,3,3,3,3,3,3,2,3,3,3,3,5,3,3,3,3,3,2,3,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,NA,hungry
389-7-normal,389,7,1,normal,large,large,Chinese,none,MEN,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,normal,hungry
389-7-full,389,7,1,full,large,large,Chinese,none,MEN,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,full,hungry
389-13-hungry,389,13,0,hungry,small,large,Japanese,fish,MEN,3,3,3,2,2,3,2,3,2,2,3,3,3,2,2,3,2,2,3,2,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,NA,hungry
389-13-full,389,13,1,full,small,large,Japanese,fish,MEN,5,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,full,hungry
389-13-normal,389,13,1,normal,small,large,Japanese,fish,MEN,2,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,4,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,normal,hungry
389-17-full,389,17,1,full,large,small,Chinese,none,SET,5,3,4,4,4,4,4,4,4,3,4,3,4,3,4,4,3,3,3,3,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,full,hungry
389-17-hungry,389,17,0,hungry,large,small,Chinese,none,SET,5,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,NA,hungry
389-17-normal,389,17,1,normal,large,small,Chinese,none,SET,5,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,normal,hungry
389-20-normal,389,20,1,normal,small,large,Japanese,vegetable,MEN,2,3,3,4,4,4,3,3,4,4,4,4,3,3,3,4,3,3,3,4,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,normal,hungry
389-20-hungry,389,20,0,hungry,small,large,Japanese,vegetable,MEN,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,NA,hungry
389-20-full,389,20,1,full,small,large,Japanese,vegetable,MEN,2,2,3,3,3,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,30-34,normal,normal,8,5,5,1,1,1,1,2,2,1,5,5,1,5,6,5,5,3,3,4,3,2,4,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,2,4,2,2,3,full,hungry
389-20-hungry,389,20,1,hungry,small,large,Japanese,vegetable,MEN,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,hungry,full
389-20-full,389,20,0,full,small,large,Japanese,vegetable,MEN,3,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,NA,full
389-20-normal,389,20,1,normal,small,large,Japanese,vegetable,MEN,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,normal,full
389-17-hungry,389,17,1,hungry,large,small,Chinese,none,SET,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,hungry,full
389-17-full,389,17,0,full,large,small,Chinese,none,SET,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,NA,full
389-17-normal,389,17,1,normal,large,small,Chinese,none,SET,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,normal,full
389-13-hungry,389,13,1,hungry,small,large,Japanese,fish,MEN,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,1,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,hungry,full
389-13-full,389,13,0,full,small,large,Japanese,fish,MEN,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,NA,full
389-13-normal,389,13,1,normal,small,large,Japanese,fish,MEN,1,3,2,2,2,2,2,2,3,2,2,2,2,3,3,1,2,3,2,3,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,normal,full
389-7-full,389,7,0,full,large,large,Chinese,none,MEN,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,NA,full
389-7-normal,389,7,1,normal,large,large,Chinese,none,MEN,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,normal,full
389-7-hungry,389,7,1,hungry,large,large,Chinese,none,MEN,3,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,hungry,full
389-4-full,389,4,0,full,large,small,Japanese,fish,DON,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,NA,full
389-4-hungry,389,4,1,hungry,large,small,Japanese,fish,DON,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,hungry,full
389-4-normal,389,4,1,normal,large,small,Japanese,fish,DON,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30-34,normal,normal,8,3,3,1,1,1,1,1,1,1,3,3,1,3,3,3,3,2,2,3,2,1,3,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,1,1,2,normal,full
401-1-normal,401,1,0,normal,large,small,Western,chicken,SET,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,50-54,normal,normal,6,5,5,3,4,2,2,2,3,2,3,3,1,5,5,5,3,3,3,3,3,3,3,3,3,4,3,3,4,2,3,3,3,3,3,3,3,3,3,2,4,2,2,2,4,3,3,3,NA,normal
401-1-hungry,401,1,1,hungry,large,small,Western,chicken,SET,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,2,2,50-54,normal,normal,6,5,5,3,4,2,2,2,3,2,3,3,1,5,5,5,3,3,3,3,3,3,3,3,3,4,3,3,4,2,3,3,3,3,3,3,3,3,3,2,4,2,2,2,4,3,3,3,hungry,normal
401-1-full,401,1,1,full,large,small,Western,chicken,SET,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,50-54,normal,normal,6,5,5,3,4,2,2,2,3,2,3,3,1,5,5,5,3,3,3,3,3,3,3,3,3,4,3,3,4,2,3,3,3,3,3,3,3,3,3,2,4,2,2,2,4,3,3,3,full,normal
